inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
UCCHOGA  ISLAMIA  DAKHIL MADRASHA,103741,Madrasha,CHANDPUR,HAJIGANJ,UCHANGA,90.84812,23.30444,3563,1
KAPAIKAP ISLAMIA ALIM MADRASHA,103747,Madrasha,CHANDPUR,HAJIGANJ,KAPAIKAP,90.899,23.26748,3564,1
RAJAPUR SI. ISLAMIA DAKHIL MADRASHA,103750,Madrasha,CHANDPUR,HAJIGANJ,RAJAPUR,90.89435,23.28468,3565,1
SALEH ABAD M.N.FAZIL MADRASHA,103744,Madrasha,CHANDPUR,HAJIGANJ,SATBARIA,90.84196,23.29692,3566,1
MADRASHAE  ABEDIA  MOZADDADIA,103748,Madrasha,CHANDPUR,HAJIGANJ,PURBA DHERRA,90.8495,23.30383,3567,1
SHUILPUR A.B.S. FAZIL MADRASH,103740,Madrasha,CHANDPUR,HAJIGANJ,SUILPUR,90.80158,23.24685,3568,1
DATAR SHIBPUR AZIZIA DAKHIL MADRASHA,103749,Madrasha,CHANDPUR,HAJIGANJ,DHATRA SHIBPUR,90.79743,23.25528,3569,1
DESHGAON DARUSSUNNAH ISLAMIA DAKHIL MADRASHA,103751,Madrasha,CHANDPUR,HAJIGANJ,DESHGAON,90.82852,23.24987,3570,1
KAKOIR TOLA ISLAMIA ALIM MADRASHA,103742,Madrasha,CHANDPUR,HAJIGANJ,KAKAIRTALA,90.85144,23.26694,3571,1
MADINATUL ULUM ISLAMIA DAKHIL MADRASHA,103745,Madrasha,CHANDPUR,HAJIGANJ,PALESARA,90.79955,23.22539,3572,1
ALI-  AHMED  ISLAMI  ACADEMY  DAKHIL  MADRASHA,131693,Madrasha,CHANDPUR,HAJIGANJ,GOBINDAPUR,90.90292,23.20894,3573,1
RAMCHANDRAPUR  kashemiya Siddiquiya Fazil MADRASA,103733,Madrasha,CHANDPUR,HAJIGANJ,RAMCHANDRAPUR,90.87584,23.19739,3574,1
BELCHOW KARIMABAD FAZIL MADRASAH,103737,Madrasha,CHANDPUR,HAJIGANJ,KAZIRKHIL,90.84523,23.25648,3575,1
GAUSIA SOBHANiA DAKHIL MADRASHA,103830,Madrasha,CHANDPUR,KACHUA,DUMURIA,90.87667,23.24935,3577,1
AL FATEHA DARUL ISLAM  DAKHIL MADRASHA,103812,Madrasha,CHANDPUR,KACHUA,PASCHIM KARAIA,90.89888,23.34698,3578,1
BITARA ALIM MADRASHA,103806,Madrasha,CHANDPUR,KACHUA,BITARA DURGAPUR,90.96471,23.31264,3579,1
MAJIGACHUA ISLAMIA DAKHIL MADRASHA,103811,Madrasha,CHANDPUR,KACHUA,BUDHANDA,90.82603,23.40638,3580,1
AINGIRI GULGERSHA ISLAMIA SENIOR MADRASAH,103805,Madrasha,CHANDPUR,KACHUA,AINGIRI,90.79626,23.41202,3581,1
CHAPToLI LaTIFIA FAZIL MADRASHa,103804,Madrasha,CHANDPUR,KACHUA,CHANPATALI,90.95699,23.32243,3582,1
LATIFIA ANAMIA MAHILA  DAKHIL MADRASHA,103831,Madrasha,CHANDPUR,KACHUA,GOHAT,90.93938,23.33651,3583,1
KOMORKASA jamalia  ISLAMIA  DAKHIL MASRASHA,103833,Madrasha,CHANDPUR,KACHUA,KUMARKASA,90.94867,23.30331,3584,1
AL-FATIHA AYESHA ISLAM MOHILA DAKHIL MADRASAH,131869,Madrasha,CHANDPUR,KACHUA,TULPAI,90.90432,23.38343,3585,1
DOGHAR   ISLAMIA MOHILA DAKHIL MADRASHA,103807,Madrasha,CHANDPUR,KACHUA,MURADPUR,90.94929,23.30251,3586,1
